time,growth,spot,plate,colony,lineage,experiment,time.point,treatment,iteration,colony.label
58.41666667,3972,A.R.plus_134,A.R.plus,134,A,R,post,plus,1,A.R.post.plus_134_1
58.41666667,4356,A.R.plus_135,A.R.plus,135,A,R,post,plus,1,A.R.post.plus_135_1
58.41666667,2560,A.R.plus_136,A.R.plus,136,A,R,post,plus,1,A.R.post.plus_136_1
58.41666667,5698,A.R.plus_137,A.R.plus,137,A,R,post,plus,1,A.R.post.plus_137_1
58.41666667,917,A.R.plus_138,A.R.plus,138,A,R,post,plus,1,A.R.post.plus_138_1
58.41666667,8075,A.R.plus_139,A.R.plus,139,A,R,post,plus,1,A.R.post.plus_139_1
58.41666667,3233,A.R.plus_140,A.R.plus,140,A,R,post,plus,1,A.R.post.plus_140_1
58.41666667,2190,A.R.plus_141,A.R.plus,141,A,R,post,plus,1,A.R.post.plus_141_1
58.41666667,4830,A.R.plus_142,A.R.plus,142,A,R,post,plus,1,A.R.post.plus_142_1
58.41666667,27564,A.R.plus_143,A.R.plus,143,A,R,post,plus,1,A.R.post.plus_143_1
58.41666667,10592,A.R.plus_144,A.R.plus,144,A,R,post,plus,1,A.R.post.plus_144_1
58.41666667,4913,A.R.plus_145,A.R.plus,145,A,R,post,plus,1,A.R.post.plus_145_1
58.41666667,5561,A.R.plus_146,A.R.plus,146,A,R,post,plus,1,A.R.post.plus_146_1
59.43333333,5490,A.R.plus_8,A.R.plus,8,A,R,post,plus,1,A.R.post.plus_8_1
59.43333333,4424,A.R.plus_9,A.R.plus,9,A,R,post,plus,1,A.R.post.plus_9_1
59.43333333,6289,A.R.plus_10,A.R.plus,10,A,R,post,plus,1,A.R.post.plus_10_1
59.43333333,3394,A.R.plus_11,A.R.plus,11,A,R,post,plus,1,A.R.post.plus_11_1
59.43333333,8652,A.R.plus_12,A.R.plus,12,A,R,post,plus,1,A.R.post.plus_12_1
59.43333333,4507,A.R.plus_13,A.R.plus,13,A,R,post,plus,1,A.R.post.plus_13_1
59.43333333,7029,A.R.plus_15,A.R.plus,15,A,R,post,plus,1,A.R.post.plus_15_1
59.43333333,2092,A.R.plus_16,A.R.plus,16,A,R,post,plus,1,A.R.post.plus_16_1
59.43333333,2800,A.R.plus_19,A.R.plus,19,A,R,post,plus,1,A.R.post.plus_19_1
59.43333333,8042,A.R.plus_20,A.R.plus,20,A,R,post,plus,1,A.R.post.plus_20_1
59.43333333,9977,A.R.plus_21,A.R.plus,21,A,R,post,plus,1,A.R.post.plus_21_1
59.43333333,5405,A.R.plus_22,A.R.plus,22,A,R,post,plus,1,A.R.post.plus_22_1
59.43333333,1727,A.R.plus_23,A.R.plus,23,A,R,post,plus,1,A.R.post.plus_23_1
59.43333333,4619,A.R.plus_24,A.R.plus,24,A,R,post,plus,1,A.R.post.plus_24_1
59.43333333,4681,A.R.plus_25,A.R.plus,25,A,R,post,plus,1,A.R.post.plus_25_1
59.43333333,4476,A.R.plus_27,A.R.plus,27,A,R,post,plus,1,A.R.post.plus_27_1
59.43333333,6149,A.R.plus_28,A.R.plus,28,A,R,post,plus,1,A.R.post.plus_28_1
59.43333333,6117,A.R.plus_31,A.R.plus,31,A,R,post,plus,1,A.R.post.plus_31_1
59.43333333,7783,A.R.plus_32,A.R.plus,32,A,R,post,plus,1,A.R.post.plus_32_1
59.43333333,4645,A.R.plus_33,A.R.plus,33,A,R,post,plus,1,A.R.post.plus_33_1
59.43333333,5174,A.R.plus_34,A.R.plus,34,A,R,post,plus,1,A.R.post.plus_34_1
59.43333333,3573,A.R.plus_35,A.R.plus,35,A,R,post,plus,1,A.R.post.plus_35_1
59.43333333,7287,A.R.plus_36,A.R.plus,36,A,R,post,plus,1,A.R.post.plus_36_1
59.43333333,6541,A.R.plus_37,A.R.plus,37,A,R,post,plus,1,A.R.post.plus_37_1
59.43333333,5858,A.R.plus_38,A.R.plus,38,A,R,post,plus,1,A.R.post.plus_38_1
59.43333333,10733,A.R.plus_39,A.R.plus,39,A,R,post,plus,1,A.R.post.plus_39_1
59.43333333,7116,A.R.plus_40,A.R.plus,40,A,R,post,plus,1,A.R.post.plus_40_1
59.43333333,1820,A.R.plus_41,A.R.plus,41,A,R,post,plus,1,A.R.post.plus_41_1
59.43333333,3679,A.R.plus_42,A.R.plus,42,A,R,post,plus,1,A.R.post.plus_42_1
59.43333333,3509,A.R.plus_44,A.R.plus,44,A,R,post,plus,1,A.R.post.plus_44_1
59.43333333,9221,A.R.plus_46,A.R.plus,46,A,R,post,plus,1,A.R.post.plus_46_1
59.43333333,6468,A.R.plus_47,A.R.plus,47,A,R,post,plus,1,A.R.post.plus_47_1
59.43333333,7433,A.R.plus_48,A.R.plus,48,A,R,post,plus,1,A.R.post.plus_48_1
59.43333333,1693,A.R.plus_49,A.R.plus,49,A,R,post,plus,1,A.R.post.plus_49_1
59.43333333,17222,A.R.plus_50,A.R.plus,50,A,R,post,plus,1,A.R.post.plus_50_1
59.43333333,2398,A.R.plus_51,A.R.plus,51,A,R,post,plus,1,A.R.post.plus_51_1
59.43333333,3113,A.R.plus_52,A.R.plus,52,A,R,post,plus,1,A.R.post.plus_52_1
59.43333333,1427,A.R.plus_53,A.R.plus,53,A,R,post,plus,1,A.R.post.plus_53_1
59.43333333,5052,A.R.plus_54,A.R.plus,54,A,R,post,plus,1,A.R.post.plus_54_1
59.43333333,2011,A.R.plus_55,A.R.plus,55,A,R,post,plus,1,A.R.post.plus_55_1
59.43333333,2914,A.R.plus_56,A.R.plus,56,A,R,post,plus,1,A.R.post.plus_56_1
59.43333333,1170,A.R.plus_58,A.R.plus,58,A,R,post,plus,1,A.R.post.plus_58_1
59.43333333,5192,A.R.plus_59,A.R.plus,59,A,R,post,plus,1,A.R.post.plus_59_1
59.43333333,6899,A.R.plus_60,A.R.plus,60,A,R,post,plus,1,A.R.post.plus_60_1
59.43333333,4729,A.R.plus_61,A.R.plus,61,A,R,post,plus,1,A.R.post.plus_61_1
59.43333333,9334,A.R.plus_63,A.R.plus,63,A,R,post,plus,1,A.R.post.plus_63_1
59.43333333,2494,A.R.plus_64,A.R.plus,64,A,R,post,plus,1,A.R.post.plus_64_1
59.43333333,4362,A.R.plus_65,A.R.plus,65,A,R,post,plus,1,A.R.post.plus_65_1
59.43333333,5795,A.R.plus_67,A.R.plus,67,A,R,post,plus,1,A.R.post.plus_67_1
59.43333333,4269,A.R.plus_68,A.R.plus,68,A,R,post,plus,1,A.R.post.plus_68_1
59.43333333,7814,A.R.plus_69,A.R.plus,69,A,R,post,plus,1,A.R.post.plus_69_1
59.43333333,2942,A.R.plus_70,A.R.plus,70,A,R,post,plus,1,A.R.post.plus_70_1
59.43333333,8942,A.R.plus_71,A.R.plus,71,A,R,post,plus,1,A.R.post.plus_71_1
59.43333333,5760,A.R.plus_72,A.R.plus,72,A,R,post,plus,1,A.R.post.plus_72_1
59.43333333,3788,A.R.plus_74,A.R.plus,74,A,R,post,plus,1,A.R.post.plus_74_1
59.43333333,1521,A.R.plus_75,A.R.plus,75,A,R,post,plus,1,A.R.post.plus_75_1
59.43333333,5974,A.R.plus_76,A.R.plus,76,A,R,post,plus,1,A.R.post.plus_76_1
59.43333333,5748,A.R.plus_77,A.R.plus,77,A,R,post,plus,1,A.R.post.plus_77_1
59.43333333,5147,A.R.plus_78,A.R.plus,78,A,R,post,plus,1,A.R.post.plus_78_1
59.43333333,4623,A.R.plus_79,A.R.plus,79,A,R,post,plus,1,A.R.post.plus_79_1
59.43333333,4122,A.R.plus_80,A.R.plus,80,A,R,post,plus,1,A.R.post.plus_80_1
59.43333333,9066,A.R.plus_81,A.R.plus,81,A,R,post,plus,1,A.R.post.plus_81_1
59.43333333,12204,A.R.plus_83,A.R.plus,83,A,R,post,plus,1,A.R.post.plus_83_1
59.43333333,1197,A.R.plus_84,A.R.plus,84,A,R,post,plus,1,A.R.post.plus_84_1
59.43333333,3589,A.R.plus_85,A.R.plus,85,A,R,post,plus,1,A.R.post.plus_85_1
59.43333333,2180,A.R.plus_86,A.R.plus,86,A,R,post,plus,1,A.R.post.plus_86_1
59.43333333,5890,A.R.plus_87,A.R.plus,87,A,R,post,plus,1,A.R.post.plus_87_1
59.43333333,8471,A.R.plus_88,A.R.plus,88,A,R,post,plus,1,A.R.post.plus_88_1
59.43333333,3647,A.R.plus_89,A.R.plus,89,A,R,post,plus,1,A.R.post.plus_89_1
59.43333333,9593,A.R.plus_90,A.R.plus,90,A,R,post,plus,1,A.R.post.plus_90_1
59.43333333,3779,A.R.plus_91,A.R.plus,91,A,R,post,plus,1,A.R.post.plus_91_1
59.43333333,6495,A.R.plus_92,A.R.plus,92,A,R,post,plus,1,A.R.post.plus_92_1
59.43333333,7271,A.R.plus_94,A.R.plus,94,A,R,post,plus,1,A.R.post.plus_94_1
59.43333333,4182,A.R.plus_95,A.R.plus,95,A,R,post,plus,1,A.R.post.plus_95_1
59.43333333,4914,A.R.plus_97,A.R.plus,97,A,R,post,plus,1,A.R.post.plus_97_1
59.43333333,2264,A.R.plus_98,A.R.plus,98,A,R,post,plus,1,A.R.post.plus_98_1
59.43333333,13122,A.R.plus_99,A.R.plus,99,A,R,post,plus,1,A.R.post.plus_99_1
59.43333333,9043,A.R.plus_100,A.R.plus,100,A,R,post,plus,1,A.R.post.plus_100_1
59.43333333,2129,A.R.plus_101,A.R.plus,101,A,R,post,plus,1,A.R.post.plus_101_1
59.43333333,3178,A.R.plus_102,A.R.plus,102,A,R,post,plus,1,A.R.post.plus_102_1
59.43333333,4450,A.R.plus_103,A.R.plus,103,A,R,post,plus,1,A.R.post.plus_103_1
59.43333333,5965,A.R.plus_104,A.R.plus,104,A,R,post,plus,1,A.R.post.plus_104_1
59.43333333,1711,A.R.plus_105,A.R.plus,105,A,R,post,plus,1,A.R.post.plus_105_1
59.43333333,7273,A.R.plus_107,A.R.plus,107,A,R,post,plus,1,A.R.post.plus_107_1
59.43333333,10478,A.R.plus_108,A.R.plus,108,A,R,post,plus,1,A.R.post.plus_108_1
59.43333333,5877,A.R.plus_109,A.R.plus,109,A,R,post,plus,1,A.R.post.plus_109_1
59.43333333,5173,A.R.plus_111,A.R.plus,111,A,R,post,plus,1,A.R.post.plus_111_1
59.43333333,2777,A.R.plus_112,A.R.plus,112,A,R,post,plus,1,A.R.post.plus_112_1
59.43333333,6386,A.R.plus_113,A.R.plus,113,A,R,post,plus,1,A.R.post.plus_113_1
59.43333333,6997,A.R.plus_115,A.R.plus,115,A,R,post,plus,1,A.R.post.plus_115_1
59.43333333,1868,A.R.plus_116,A.R.plus,116,A,R,post,plus,1,A.R.post.plus_116_1
59.43333333,2042,A.R.plus_118,A.R.plus,118,A,R,post,plus,1,A.R.post.plus_118_1
59.43333333,6761,A.R.plus_119,A.R.plus,119,A,R,post,plus,1,A.R.post.plus_119_1
59.43333333,4041,A.R.plus_120,A.R.plus,120,A,R,post,plus,1,A.R.post.plus_120_1
59.43333333,6385,A.R.plus_121,A.R.plus,121,A,R,post,plus,1,A.R.post.plus_121_1
59.43333333,5114,A.R.plus_122,A.R.plus,122,A,R,post,plus,1,A.R.post.plus_122_1
59.43333333,13219,A.R.plus_123,A.R.plus,123,A,R,post,plus,1,A.R.post.plus_123_1
59.43333333,4793,A.R.plus_124,A.R.plus,124,A,R,post,plus,1,A.R.post.plus_124_1
59.43333333,1282,A.R.plus_125,A.R.plus,125,A,R,post,plus,1,A.R.post.plus_125_1
59.43333333,6236,A.R.plus_127,A.R.plus,127,A,R,post,plus,1,A.R.post.plus_127_1
59.43333333,2406,A.R.plus_129,A.R.plus,129,A,R,post,plus,1,A.R.post.plus_129_1
59.43333333,4052,A.R.plus_131,A.R.plus,131,A,R,post,plus,1,A.R.post.plus_131_1
59.43333333,26469,A.R.plus_132,A.R.plus,132,A,R,post,plus,1,A.R.post.plus_132_1
59.43333333,6314,A.R.plus_133,A.R.plus,133,A,R,post,plus,1,A.R.post.plus_133_1
59.43333333,4541,A.R.plus_134,A.R.plus,134,A,R,post,plus,1,A.R.post.plus_134_1
59.43333333,5048,A.R.plus_135,A.R.plus,135,A,R,post,plus,1,A.R.post.plus_135_1
59.43333333,3145,A.R.plus_136,A.R.plus,136,A,R,post,plus,1,A.R.post.plus_136_1
59.43333333,6730,A.R.plus_137,A.R.plus,137,A,R,post,plus,1,A.R.post.plus_137_1
59.43333333,1101,A.R.plus_138,A.R.plus,138,A,R,post,plus,1,A.R.post.plus_138_1
59.43333333,9501,A.R.plus_139,A.R.plus,139,A,R,post,plus,1,A.R.post.plus_139_1
59.43333333,3744,A.R.plus_140,A.R.plus,140,A,R,post,plus,1,A.R.post.plus_140_1
59.43333333,2628,A.R.plus_141,A.R.plus,141,A,R,post,plus,1,A.R.post.plus_141_1
59.43333333,5552,A.R.plus_142,A.R.plus,142,A,R,post,plus,1,A.R.post.plus_142_1
59.43333333,30975,A.R.plus_143,A.R.plus,143,A,R,post,plus,1,A.R.post.plus_143_1
59.43333333,12273,A.R.plus_144,A.R.plus,144,A,R,post,plus,1,A.R.post.plus_144_1
59.43333333,5805,A.R.plus_145,A.R.plus,145,A,R,post,plus,1,A.R.post.plus_145_1
59.43333333,6614,A.R.plus_146,A.R.plus,146,A,R,post,plus,1,A.R.post.plus_146_1
60.46666667,6379,A.R.plus_8,A.R.plus,8,A,R,post,plus,1,A.R.post.plus_8_1
60.46666667,5284,A.R.plus_9,A.R.plus,9,A,R,post,plus,1,A.R.post.plus_9_1
60.46666667,7167,A.R.plus_10,A.R.plus,10,A,R,post,plus,1,A.R.post.plus_10_1
60.46666667,3942,A.R.plus_11,A.R.plus,11,A,R,post,plus,1,A.R.post.plus_11_1
60.46666667,10064,A.R.plus_12,A.R.plus,12,A,R,post,plus,1,A.R.post.plus_12_1
60.46666667,5360,A.R.plus_13,A.R.plus,13,A,R,post,plus,1,A.R.post.plus_13_1
60.46666667,8165,A.R.plus_15,A.R.plus,15,A,R,post,plus,1,A.R.post.plus_15_1
60.46666667,2519,A.R.plus_16,A.R.plus,16,A,R,post,plus,1,A.R.post.plus_16_1
60.46666667,3261,A.R.plus_19,A.R.plus,19,A,R,post,plus,1,A.R.post.plus_19_1
60.46666667,9468,A.R.plus_20,A.R.plus,20,A,R,post,plus,1,A.R.post.plus_20_1
60.46666667,11756,A.R.plus_21,A.R.plus,21,A,R,post,plus,1,A.R.post.plus_21_1
60.46666667,6230,A.R.plus_22,A.R.plus,22,A,R,post,plus,1,A.R.post.plus_22_1
60.46666667,2061,A.R.plus_23,A.R.plus,23,A,R,post,plus,1,A.R.post.plus_23_1
60.46666667,5353,A.R.plus_24,A.R.plus,24,A,R,post,plus,1,A.R.post.plus_24_1
60.46666667,5435,A.R.plus_25,A.R.plus,25,A,R,post,plus,1,A.R.post.plus_25_1
60.46666667,5187,A.R.plus_27,A.R.plus,27,A,R,post,plus,1,A.R.post.plus_27_1
60.46666667,7170,A.R.plus_28,A.R.plus,28,A,R,post,plus,1,A.R.post.plus_28_1
60.46666667,7128,A.R.plus_31,A.R.plus,31,A,R,post,plus,1,A.R.post.plus_31_1
60.46666667,9254,A.R.plus_32,A.R.plus,32,A,R,post,plus,1,A.R.post.plus_32_1
60.46666667,5363,A.R.plus_33,A.R.plus,33,A,R,post,plus,1,A.R.post.plus_33_1
60.46666667,5977,A.R.plus_34,A.R.plus,34,A,R,post,plus,1,A.R.post.plus_34_1
60.46666667,4271,A.R.plus_35,A.R.plus,35,A,R,post,plus,1,A.R.post.plus_35_1
60.46666667,8459,A.R.plus_36,A.R.plus,36,A,R,post,plus,1,A.R.post.plus_36_1
60.46666667,7720,A.R.plus_37,A.R.plus,37,A,R,post,plus,1,A.R.post.plus_37_1
60.46666667,6791,A.R.plus_38,A.R.plus,38,A,R,post,plus,1,A.R.post.plus_38_1
60.46666667,12484,A.R.plus_39,A.R.plus,39,A,R,post,plus,1,A.R.post.plus_39_1
60.46666667,8237,A.R.plus_40,A.R.plus,40,A,R,post,plus,1,A.R.post.plus_40_1
60.46666667,2112,A.R.plus_41,A.R.plus,41,A,R,post,plus,1,A.R.post.plus_41_1
60.46666667,4351,A.R.plus_42,A.R.plus,42,A,R,post,plus,1,A.R.post.plus_42_1
60.46666667,4203,A.R.plus_44,A.R.plus,44,A,R,post,plus,1,A.R.post.plus_44_1
60.46666667,10845,A.R.plus_46,A.R.plus,46,A,R,post,plus,1,A.R.post.plus_46_1
60.46666667,7866,A.R.plus_47,A.R.plus,47,A,R,post,plus,1,A.R.post.plus_47_1
60.46666667,8359,A.R.plus_48,A.R.plus,48,A,R,post,plus,1,A.R.post.plus_48_1
60.46666667,2033,A.R.plus_49,A.R.plus,49,A,R,post,plus,1,A.R.post.plus_49_1
60.46666667,19772,A.R.plus_50,A.R.plus,50,A,R,post,plus,1,A.R.post.plus_50_1
60.46666667,2770,A.R.plus_51,A.R.plus,51,A,R,post,plus,1,A.R.post.plus_51_1
60.46666667,3696,A.R.plus_52,A.R.plus,52,A,R,post,plus,1,A.R.post.plus_52_1
60.46666667,1761,A.R.plus_53,A.R.plus,53,A,R,post,plus,1,A.R.post.plus_53_1
60.46666667,5973,A.R.plus_54,A.R.plus,54,A,R,post,plus,1,A.R.post.plus_54_1
60.46666667,2432,A.R.plus_55,A.R.plus,55,A,R,post,plus,1,A.R.post.plus_55_1
60.46666667,3412,A.R.plus_56,A.R.plus,56,A,R,post,plus,1,A.R.post.plus_56_1
60.46666667,1447,A.R.plus_58,A.R.plus,58,A,R,post,plus,1,A.R.post.plus_58_1
60.46666667,5990,A.R.plus_59,A.R.plus,59,A,R,post,plus,1,A.R.post.plus_59_1
60.46666667,8132,A.R.plus_60,A.R.plus,60,A,R,post,plus,1,A.R.post.plus_60_1
60.46666667,5552,A.R.plus_61,A.R.plus,61,A,R,post,plus,1,A.R.post.plus_61_1
60.46666667,10897,A.R.plus_63,A.R.plus,63,A,R,post,plus,1,A.R.post.plus_63_1
60.46666667,3029,A.R.plus_64,A.R.plus,64,A,R,post,plus,1,A.R.post.plus_64_1
60.46666667,5034,A.R.plus_65,A.R.plus,65,A,R,post,plus,1,A.R.post.plus_65_1
60.46666667,6751,A.R.plus_67,A.R.plus,67,A,R,post,plus,1,A.R.post.plus_67_1
60.46666667,5040,A.R.plus_68,A.R.plus,68,A,R,post,plus,1,A.R.post.plus_68_1
60.46666667,8992,A.R.plus_69,A.R.plus,69,A,R,post,plus,1,A.R.post.plus_69_1
60.46666667,3463,A.R.plus_70,A.R.plus,70,A,R,post,plus,1,A.R.post.plus_70_1
60.46666667,10466,A.R.plus_71,A.R.plus,71,A,R,post,plus,1,A.R.post.plus_71_1
60.46666667,6840,A.R.plus_72,A.R.plus,72,A,R,post,plus,1,A.R.post.plus_72_1
60.46666667,4397,A.R.plus_74,A.R.plus,74,A,R,post,plus,1,A.R.post.plus_74_1
60.46666667,1853,A.R.plus_75,A.R.plus,75,A,R,post,plus,1,A.R.post.plus_75_1
60.46666667,7059,A.R.plus_76,A.R.plus,76,A,R,post,plus,1,A.R.post.plus_76_1
60.46666667,6674,A.R.plus_77,A.R.plus,77,A,R,post,plus,1,A.R.post.plus_77_1
60.46666667,5998,A.R.plus_78,A.R.plus,78,A,R,post,plus,1,A.R.post.plus_78_1
60.46666667,5297,A.R.plus_79,A.R.plus,79,A,R,post,plus,1,A.R.post.plus_79_1
60.46666667,4682,A.R.plus_80,A.R.plus,80,A,R,post,plus,1,A.R.post.plus_80_1
60.46666667,10591,A.R.plus_81,A.R.plus,81,A,R,post,plus,1,A.R.post.plus_81_1
60.46666667,14362,A.R.plus_83,A.R.plus,83,A,R,post,plus,1,A.R.post.plus_83_1
60.46666667,1409,A.R.plus_84,A.R.plus,84,A,R,post,plus,1,A.R.post.plus_84_1
60.46666667,4191,A.R.plus_85,A.R.plus,85,A,R,post,plus,1,A.R.post.plus_85_1
60.46666667,2563,A.R.plus_86,A.R.plus,86,A,R,post,plus,1,A.R.post.plus_86_1
60.46666667,6983,A.R.plus_87,A.R.plus,87,A,R,post,plus,1,A.R.post.plus_87_1
60.46666667,9772,A.R.plus_88,A.R.plus,88,A,R,post,plus,1,A.R.post.plus_88_1
60.46666667,4248,A.R.plus_89,A.R.plus,89,A,R,post,plus,1,A.R.post.plus_89_1
60.46666667,11125,A.R.plus_90,A.R.plus,90,A,R,post,plus,1,A.R.post.plus_90_1
60.46666667,4311,A.R.plus_91,A.R.plus,91,A,R,post,plus,1,A.R.post.plus_91_1
60.46666667,7532,A.R.plus_92,A.R.plus,92,A,R,post,plus,1,A.R.post.plus_92_1
60.46666667,8348,A.R.plus_94,A.R.plus,94,A,R,post,plus,1,A.R.post.plus_94_1
60.46666667,4865,A.R.plus_95,A.R.plus,95,A,R,post,plus,1,A.R.post.plus_95_1
60.46666667,5745,A.R.plus_97,A.R.plus,97,A,R,post,plus,1,A.R.post.plus_97_1
60.46666667,2655,A.R.plus_98,A.R.plus,98,A,R,post,plus,1,A.R.post.plus_98_1
60.46666667,15140,A.R.plus_99,A.R.plus,99,A,R,post,plus,1,A.R.post.plus_99_1
60.46666667,10217,A.R.plus_100,A.R.plus,100,A,R,post,plus,1,A.R.post.plus_100_1
60.46666667,2551,A.R.plus_101,A.R.plus,101,A,R,post,plus,1,A.R.post.plus_101_1
60.46666667,3706,A.R.plus_102,A.R.plus,102,A,R,post,plus,1,A.R.post.plus_102_1
60.46666667,5178,A.R.plus_103,A.R.plus,103,A,R,post,plus,1,A.R.post.plus_103_1
60.46666667,6757,A.R.plus_104,A.R.plus,104,A,R,post,plus,1,A.R.post.plus_104_1
60.46666667,1946,A.R.plus_105,A.R.plus,105,A,R,post,plus,1,A.R.post.plus_105_1
60.46666667,8433,A.R.plus_107,A.R.plus,107,A,R,post,plus,1,A.R.post.plus_107_1
60.46666667,12153,A.R.plus_108,A.R.plus,108,A,R,post,plus,1,A.R.post.plus_108_1
60.46666667,6768,A.R.plus_109,A.R.plus,109,A,R,post,plus,1,A.R.post.plus_109_1
60.46666667,5972,A.R.plus_111,A.R.plus,111,A,R,post,plus,1,A.R.post.plus_111_1
60.46666667,3204,A.R.plus_112,A.R.plus,112,A,R,post,plus,1,A.R.post.plus_112_1
60.46666667,7539,A.R.plus_113,A.R.plus,113,A,R,post,plus,1,A.R.post.plus_113_1
60.46666667,8126,A.R.plus_115,A.R.plus,115,A,R,post,plus,1,A.R.post.plus_115_1
60.46666667,2171,A.R.plus_116,A.R.plus,116,A,R,post,plus,1,A.R.post.plus_116_1
60.46666667,2373,A.R.plus_118,A.R.plus,118,A,R,post,plus,1,A.R.post.plus_118_1
60.46666667,7706,A.R.plus_119,A.R.plus,119,A,R,post,plus,1,A.R.post.plus_119_1
60.46666667,4727,A.R.plus_120,A.R.plus,120,A,R,post,plus,1,A.R.post.plus_120_1
60.46666667,7159,A.R.plus_121,A.R.plus,121,A,R,post,plus,1,A.R.post.plus_121_1
60.46666667,5860,A.R.plus_122,A.R.plus,122,A,R,post,plus,1,A.R.post.plus_122_1
60.46666667,15087,A.R.plus_123,A.R.plus,123,A,R,post,plus,1,A.R.post.plus_123_1
60.46666667,5529,A.R.plus_124,A.R.plus,124,A,R,post,plus,1,A.R.post.plus_124_1
60.46666667,1453,A.R.plus_125,A.R.plus,125,A,R,post,plus,1,A.R.post.plus_125_1
60.46666667,7046,A.R.plus_127,A.R.plus,127,A,R,post,plus,1,A.R.post.plus_127_1
60.46666667,2815,A.R.plus_129,A.R.plus,129,A,R,post,plus,1,A.R.post.plus_129_1
60.46666667,4797,A.R.plus_131,A.R.plus,131,A,R,post,plus,1,A.R.post.plus_131_1
60.46666667,29809,A.R.plus_132,A.R.plus,132,A,R,post,plus,1,A.R.post.plus_132_1
60.46666667,7426,A.R.plus_133,A.R.plus,133,A,R,post,plus,1,A.R.post.plus_133_1
60.46666667,5263,A.R.plus_134,A.R.plus,134,A,R,post,plus,1,A.R.post.plus_134_1
60.46666667,5752,A.R.plus_135,A.R.plus,135,A,R,post,plus,1,A.R.post.plus_135_1
60.46666667,3755,A.R.plus_136,A.R.plus,136,A,R,post,plus,1,A.R.post.plus_136_1
60.46666667,7859,A.R.plus_137,A.R.plus,137,A,R,post,plus,1,A.R.post.plus_137_1
60.46666667,1277,A.R.plus_138,A.R.plus,138,A,R,post,plus,1,A.R.post.plus_138_1
60.46666667,11037,A.R.plus_139,A.R.plus,139,A,R,post,plus,1,A.R.post.plus_139_1
60.46666667,4360,A.R.plus_140,A.R.plus,140,A,R,post,plus,1,A.R.post.plus_140_1
60.46666667,3035,A.R.plus_141,A.R.plus,141,A,R,post,plus,1,A.R.post.plus_141_1
60.46666667,6253,A.R.plus_142,A.R.plus,142,A,R,post,plus,1,A.R.post.plus_142_1
60.46666667,34552,A.R.plus_143,A.R.plus,143,A,R,post,plus,1,A.R.post.plus_143_1
60.46666667,13841,A.R.plus_144,A.R.plus,144,A,R,post,plus,1,A.R.post.plus_144_1
60.46666667,6814,A.R.plus_145,A.R.plus,145,A,R,post,plus,1,A.R.post.plus_145_1
60.46666667,7674,A.R.plus_146,A.R.plus,146,A,R,post,plus,1,A.R.post.plus_146_1
61.48333333,7293,A.R.plus_8,A.R.plus,8,A,R,post,plus,1,A.R.post.plus_8_1
61.48333333,6154,A.R.plus_9,A.R.plus,9,A,R,post,plus,1,A.R.post.plus_9_1
61.48333333,8020,A.R.plus_10,A.R.plus,10,A,R,post,plus,1,A.R.post.plus_10_1
61.48333333,4475,A.R.plus_11,A.R.plus,11,A,R,post,plus,1,A.R.post.plus_11_1
61.48333333,11477,A.R.plus_12,A.R.plus,12,A,R,post,plus,1,A.R.post.plus_12_1
61.48333333,6141,A.R.plus_13,A.R.plus,13,A,R,post,plus,1,A.R.post.plus_13_1
61.48333333,9243,A.R.plus_15,A.R.plus,15,A,R,post,plus,1,A.R.post.plus_15_1
61.48333333,2865,A.R.plus_16,A.R.plus,16,A,R,post,plus,1,A.R.post.plus_16_1
61.48333333,3746,A.R.plus_19,A.R.plus,19,A,R,post,plus,1,A.R.post.plus_19_1
61.48333333,10843,A.R.plus_20,A.R.plus,20,A,R,post,plus,1,A.R.post.plus_20_1
61.48333333,13487,A.R.plus_21,A.R.plus,21,A,R,post,plus,1,A.R.post.plus_21_1
61.48333333,7102,A.R.plus_22,A.R.plus,22,A,R,post,plus,1,A.R.post.plus_22_1
61.48333333,2389,A.R.plus_23,A.R.plus,23,A,R,post,plus,1,A.R.post.plus_23_1
61.48333333,6139,A.R.plus_24,A.R.plus,24,A,R,post,plus,1,A.R.post.plus_24_1
61.48333333,6238,A.R.plus_25,A.R.plus,25,A,R,post,plus,1,A.R.post.plus_25_1
61.48333333,6003,A.R.plus_27,A.R.plus,27,A,R,post,plus,1,A.R.post.plus_27_1
61.48333333,8068,A.R.plus_28,A.R.plus,28,A,R,post,plus,1,A.R.post.plus_28_1
61.48333333,8142,A.R.plus_31,A.R.plus,31,A,R,post,plus,1,A.R.post.plus_31_1
61.48333333,10554,A.R.plus_32,A.R.plus,32,A,R,post,plus,1,A.R.post.plus_32_1
61.48333333,6005,A.R.plus_33,A.R.plus,33,A,R,post,plus,1,A.R.post.plus_33_1
61.48333333,6796,A.R.plus_34,A.R.plus,34,A,R,post,plus,1,A.R.post.plus_34_1
61.48333333,4862,A.R.plus_35,A.R.plus,35,A,R,post,plus,1,A.R.post.plus_35_1
61.48333333,9711,A.R.plus_36,A.R.plus,36,A,R,post,plus,1,A.R.post.plus_36_1
61.48333333,8776,A.R.plus_37,A.R.plus,37,A,R,post,plus,1,A.R.post.plus_37_1
61.48333333,7680,A.R.plus_38,A.R.plus,38,A,R,post,plus,1,A.R.post.plus_38_1
61.48333333,14139,A.R.plus_39,A.R.plus,39,A,R,post,plus,1,A.R.post.plus_39_1
